subject_id,year_in_study,record_date,spent_most_time_day,indoor_crate_flooring,indoor_carpet_flooring,indoor_hardwood_flooring,indoor_cement_flooring,indoor_tile_flooring,indoor_linoleum_flooring,indoor_laminate_flooring,indoor_furniture_flooring,indoor_other_flooring,indoor_other_flooring_specify,day_outdoor_garage,day_outdoor_kennel,day_outdoor_fenced,day_outdoor_chain_or_lead,day_outdoor_other_percentage,day_outdoor_other_percentage_specify,day_outdoor_total_percentage,furniture_type_wood,furniture_type_leather,furniture_type_upholstered,furniture_type_other,furniture_type_other_specify
grls0EZB9OCC,1,2013-09,Indoors,0,1,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0EZB9OCC,2,2014-09,Indoors,0,1,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,1,1,bed
grls0EZB9OCC,3,2015-09,Indoors,0,1,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0EZB9OCC,4,2016-08,Indoors,0,1,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0EZB9OCC,5,2017-08,Indoors,1,1,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0EZB9OCC,6,2018-09,Indoors,0,1,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0EZB9OCC,7,2019-09,Indoors,0,0,1,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0F3UPZPP,0,2014-07,Outdoors,0,0,0,0,0,0,0,0,0,,0.0,10.0,90.0,0.0,0.0,,100.0,0,0,0,0,
grls0F3UPZPP,1,2015-10,Outdoors,0,0,0,0,0,0,0,0,0,,5.0,0.0,80.0,15.0,0.0,,100.0,0,0,0,0,
grls0F3UPZPP,2,2016-08,Outdoors,0,0,0,0,0,0,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0F3UPZPP,3,2017-08,Outdoors,0,0,0,0,0,0,0,0,0,,5.0,0.0,85.0,10.0,0.0,,100.0,0,0,0,0,
grls0F3UPZPP,4,2018-08,Outdoors,0,0,0,0,0,0,0,0,0,,5.0,0.0,95.0,0.0,0.0,,100.0,0,0,0,0,
grls0F3UPZPP,5,2019-08,Outdoors,0,0,0,0,0,0,0,0,0,,10.0,0.0,90.0,0.0,0.0,,100.0,0,0,0,0,
grls0FZYUVOO,0,2014-11,Both,0,1,0,0,0,1,1,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0FZYUVOO,1,2015-12,Outdoors,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,100.0,with owner,100.0,0,0,0,0,
grls0FZYUVOO,2,2016-11,Both,0,1,0,0,0,1,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0FZYUVOO,4,2019-05,Both,0,1,0,0,0,1,0,1,0,,0.0,0.0,100.0,0.0,0.0,chain or lead,100.0,0,0,1,0,
grls0G7VYQ55,0,2013-02,Indoors,0,1,0,0,1,1,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0G7VYQ55,1,2013-12,Indoors,0,1,1,0,1,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0G7VYQ55,3,2016-02,Indoors,0,1,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0G7VYQ55,4,2017-02,Indoors,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0G7VYQ55,5,2018-02,Indoors,0,1,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0G7VYQ55,6,2019-02,Indoors,0,1,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0G7VYQ55,7,2020-02,Indoors,0,1,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,1,0,
grls0G8MGTOO,0,2012-12,Indoors,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0G8MGTOO,1,2014-02,Indoors,0,0,1,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0G8MGTOO,2,2014-12,Indoors,0,1,1,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0HAV8G99,0,2014-06,Indoors,1,0,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0HAV8G99,1,2015-07,Indoors,1,1,0,1,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0HAV8G99,2,2016-07,Indoors,1,1,1,1,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0HAV8G99,3,2017-07,Indoors,1,1,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,1,0,
grls0HAV8G99,4,2018-07,Indoors,0,1,1,1,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0HAV8G99,5,2019-07,Indoors,0,0,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0HJ94YAA,0,2014-03,Both,1,0,1,0,0,0,1,1,1,brick,0.0,0.0,98.0,0.0,2.0,"car or truck, unfenced yard",100.0,0,0,0,0,
grls0HJ94YAA,1,2015-03,Both,0,0,1,0,1,0,0,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,1,1,0,
grls0HJ94YAA,2,2016-04,Both,0,0,1,0,1,0,0,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,1,1,1,0,
grls0HJ94YAA,3,2017-04,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0HJ94YAA,4,2018-04,Indoors,0,0,1,0,1,0,0,1,1,dog bed,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0HJ94YAA,5,2019-05,Indoors,0,0,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0HJ94YAA,6,2020-05,Indoors,0,0,0,0,1,0,0,1,1,"dog bed, unspecified mat",0.0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,
grls0IBIS0GG,0,2012-06,Indoors,1,1,1,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0IBIS0GG,1,2013-11,Indoors,0,0,0,0,0,0,0,0,1,"hardwood, rug",0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0IBIS0GG,2,2014-06,Indoors,0,1,1,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0IBIS0GG,3,2015-06,Indoors,0,0,0,0,0,0,0,0,1,"hardwood, rug",0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0IBIS0GG,4,2016-06,Indoors,0,0,0,0,0,0,0,0,1,"hardwood, rug",0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0IBIS0GG,5,2017-06,Indoors,0,0,0,0,0,0,0,0,1,"hardwood, rug",0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0IBIS0GG,6,2018-07,Indoors,0,0,0,0,0,0,0,0,1,"hardwood, rug",0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0IBIS0GG,7,2019-06,Indoors,0,0,0,0,0,0,0,0,1,"hardwood, rug",0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0ITPHYFF,0,2014-04,Both,0,0,1,0,0,0,1,0,0,,0.0,0.0,80.0,20.0,0.0,,100.0,0,0,0,0,
grls0LSLKO,0,2013-03,Indoors,1,1,0,0,1,0,1,1,1,laminate,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0LSLKO,1,2014-06,Indoors,1,1,0,0,0,1,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0LSLKO,2,2015-06,Indoors,0,1,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0LSLKO,3,2016-06,Indoors,0,1,0,0,1,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0LSLKO,4,2017-06,Indoors,1,1,0,0,1,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0LSLKO,5,2018-06,Indoors,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0LSLKO,6,2019-08,Indoors,1,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0LUXUMTT,0,2012-11,Indoors,1,1,0,0,1,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0LUXUMTT,1,2014-02,Indoors,1,1,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0LUXUMTT,2,2015-01,Indoors,0,1,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0LUXUMTT,3,2016-02,Indoors,0,1,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0LUXUMTT,4,2017-03,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0LUXUMTT,5,2018-03,Indoors,0,1,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0LUXUMTT,6,2019-01,Indoors,0,1,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0LUXUMTT,7,2020-02,Indoors,0,1,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0MWS6OMM,0,2013-09,Outdoors,0,0,0,0,0,0,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0MWS6OMM,1,2014-09,Both,0,1,0,0,0,0,0,0,0,,0.0,0.0,30.0,70.0,0.0,,100.0,0,0,0,0,
grls0MWS6OMM,2,2015-09,Indoors,0,1,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0MWS6OMM,3,2016-09,Indoors,0,1,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0MWS6OMM,4,2017-09,Both,0,1,0,0,0,0,0,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,1,1,0,
grls0MWS6OMM,5,2018-09,Indoors,0,1,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0MWS6OMM,6,2019-09,Indoors,0,1,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0N6CMARR,0,2012-09,Both,1,1,1,0,0,1,1,0,0,,0.0,20.0,80.0,0.0,0.0,,100.0,0,0,0,0,
grls0N6CMARR,1,2013-08,Both,0,0,0,0,0,1,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0N6CMARR,2,2014-11,Both,0,0,1,0,1,1,0,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,1,1,0,0,
grls0N6CMARR,3,2015-11,Both,0,1,1,0,0,1,0,1,0,,0.0,0.0,75.0,0.0,25.0,yard,100.0,1,1,0,0,
grls0N6CMARR,4,2016-11,Both,0,1,1,0,1,1,0,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,1,0,0,
grls0N6CMARR,5,2017-11,Both,0,1,1,0,1,1,0,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,1,0,0,
grls0N6CMARR,7,2019-11,Both,0,1,0,0,1,1,1,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,1,0,0,
grls0NOGYCWW,0,2013-12,Indoors,0,0,1,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0NOGYCWW,1,2014-12,Indoors,0,0,1,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0NOGYCWW,2,2016-01,Indoors,0,0,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0NOGYCWW,3,2016-12,Indoors,0,0,1,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0NOGYCWW,4,2017-12,Indoors,0,0,1,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0NOGYCWW,5,2018-12,Indoors,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0NOGYCWW,6,2019-11,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0O6N06KK,0,2014-07,Both,0,1,1,0,1,0,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0O6N06KK,1,2015-07,Both,0,1,1,0,1,0,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0O6N06KK,2,2016-07,Both,0,1,1,0,1,0,0,1,0,,0.0,0.0,95.0,5.0,0.0,,100.0,0,1,1,0,
grls0O6N06KK,3,2017-07,Both,0,1,1,0,1,0,0,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,1,0,
grls0O6N06KK,4,2018-08,Indoors,0,1,1,1,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0O6N06KK,5,2019-09,Both,0,1,1,0,1,0,0,1,0,,0.0,0.0,95.0,5.0,0.0,,100.0,0,0,1,0,
grls0ODDD7QQ,0,2013-01,Indoors,0,0,1,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0ODDD7QQ,1,2014-03,Indoors,0,0,1,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0ODDD7QQ,2,2015-04,Indoors,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0ODDD7QQ,3,2016-05,Indoors,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0ODDD7QQ,4,2017-04,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0ODDD7QQ,5,2018-03,Indoors,0,1,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0ODDD7QQ,6,2019-04,Indoors,0,1,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0ODDD7QQ,7,2020-04,Indoors,0,1,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0OENGRDD,0,2014-06,Indoors,0,0,0,0,1,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0OENGRDD,1,2015-04,Indoors,0,1,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0OENGRDD,2,2016-04,Indoors,0,0,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,1,bed
grls0OENGRDD,3,2017-05,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0OENGRDD,4,2018-05,Indoors,0,0,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0OENGRDD,5,2019-05,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0OGJIE22,0,2013-11,Indoors,1,1,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0OGJIE22,1,2014-12,Indoors,1,1,0,1,1,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0OGJIE22,2,2015-12,Indoors,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0OGJIE22,3,2017-01,Indoors,1,0,0,1,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,1,0,
grls0OGJIE22,4,2017-12,Indoors,1,0,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0OGJIE22,5,2019-01,Indoors,0,1,1,1,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,
grls0OGJIE22,6,2020-01,Indoors,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0PXYZ6BB,0,2014-04,Both,0,0,0,0,1,0,1,0,0,,5.0,0.0,95.0,0.0,0.0,,100.0,0,0,0,0,
grls0PXYZ6BB,1,2015-04,Indoors,0,1,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0PXYZ6BB,2,2016-03,Indoors,0,1,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0PXYZ6BB,3,2017-04,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0PXYZ6BB,4,2018-04,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0PXYZ6BB,5,2019-04,Both,0,0,0,0,1,0,0,0,0,,0.0,0.0,80.0,0.0,20.0,open space,100.0,0,0,0,0,
grls0PXYZ6BB,6,2020-04,Indoors,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0QDSCTT,0,2014-01,Both,0,0,1,0,0,0,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0QDSCTT,1,2015-01,Both,0,0,1,0,1,0,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0QDSCTT,2,2016-01,Both,0,0,1,0,1,0,0,1,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,1,0,0,
grls0QDSCTT,3,2017-02,Both,0,0,1,0,1,0,0,0,0,,0.0,0.0,70.0,30.0,0.0,,100.0,0,0,0,0,
grls0QDSCTT,5,2019-04,Both,0,0,1,0,0,0,0,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0R37Y2WW,0,2013-10,Indoors,1,1,1,0,0,1,1,1,1,laminate,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0R37Y2WW,1,2014-11,Both,0,1,1,0,1,1,1,1,0,,1.0,0.0,99.0,0.0,0.0,,100.0,0,1,1,0,
grls0R37Y2WW,2,2015-11,Indoors,0,1,1,0,1,1,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,
grls0R37Y2WW,4,2017-10,Both,0,1,0,0,0,1,1,1,0,,0.0,0.0,40.0,0.0,60.0,deck,100.0,0,1,0,0,
grls0R37Y2WW,5,2018-10,Indoors,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0R37Y2WW,6,2019-10,Indoors,0,1,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0RIBHKKK,0,2014-04,Both,0,1,0,0,0,1,1,0,0,,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0RIBHKKK,1,2016-02,Both,0,1,0,0,0,0,0,0,1,vinyl,0.0,0.0,100.0,0.0,0.0,,100.0,0,0,0,0,
grls0RIBHKKK,2,2017-02,Indoors,0,0,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0RIBHKKK,3,2018-01,Indoors,0,1,0,0,0,0,0,0,1,vinyl,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0RIBHKKK,4,2019-01,Indoors,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0RIBHKKK,5,2020-03,Indoors,0,0,1,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,1,0,0,
grls0SITE9YY,0,2013-11,Indoors,1,1,1,0,1,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0SITE9YY,1,2015-01,Indoors,1,1,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0SITE9YY,2,2015-12,Both,0,1,1,0,1,0,0,1,0,,0.0,0.0,70.0,30.0,0.0,,100.0,1,0,1,0,
grls0SITE9YY,3,2016-12,Both,0,1,1,0,1,0,0,1,0,,0.0,0.0,90.0,10.0,0.0,,100.0,0,0,1,0,
grls0SITE9YY,4,2017-12,Indoors,0,1,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0SITE9YY,5,2018-12,Indoors,0,1,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0SITE9YY,6,2019-12,Indoors,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0T3Z16YY,0,2014-08,Indoors,1,0,1,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0T3Z16YY,2,2016-09,Indoors,1,0,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0T3Z16YY,3,2017-11,Indoors,1,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0T3Z16YY,4,2018-12,Indoors,1,0,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0T3Z16YY,5,2019-08,Indoors,1,0,0,0,0,0,1,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0TA2I2SS,0,2014-09,Indoors,1,1,1,0,0,1,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0TA2I2SS,1,2015-08,Indoors,0,1,1,0,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,1,bed
grls0TA2I2SS,2,2016-11,Indoors,0,1,1,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0TA2I2SS,3,2017-11,Indoors,0,1,1,0,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,1,1,"bed, blanket/sheet"
grls0TA2I2SS,4,2018-11,Indoors,0,1,1,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0TA2I2SS,5,2019-11,Indoors,0,1,1,0,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0TAMSHFF,0,2014-02,Indoors,1,0,1,0,1,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0TAMSHFF,1,2015-03,Both,1,0,1,0,1,0,0,1,0,,0.0,0.0,50.0,0.0,50.0,open space,100.0,1,1,0,0,
grls0TAMSHFF,2,2016-03,Both,0,0,1,0,1,0,0,1,0,,0.0,0.0,25.0,0.0,75.0,open space,100.0,1,1,0,0,
grls0TAMSHFF,3,2017-03,Indoors,1,0,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,0,0,
grls0TAMSHFF,4,2018-03,Both,1,0,1,0,1,0,0,1,0,,0.0,5.0,60.0,5.0,30.0,open space,100.0,1,1,1,0,
grls0U11TOTT,0,2014-10,Indoors,1,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0U11TOTT,1,2016-01,Indoors,1,1,0,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,
grls0U11TOTT,2,2017-01,Indoors,0,1,0,0,1,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0U11TOTT,3,2017-12,Indoors,0,0,0,0,1,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0U11TOTT,4,2019-03,Indoors,0,1,1,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0U11TOTT,5,2020-02,Indoors,1,1,1,0,1,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,
grls0V9DN9FF,0,2014-01,Indoors,1,0,1,0,0,1,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0V9DN9FF,1,2015-01,Indoors,1,0,1,0,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0V9DN9FF,2,2016-02,Both,1,1,1,0,1,1,0,0,0,,0.0,0.0,50.0,50.0,0.0,,100.0,0,0,0,0,
grls0V9DN9FF,3,2017-01,Indoors,1,0,1,0,1,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,1,0,
grls0V9DN9FF,4,2018-01,Indoors,1,0,1,0,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,1,0,
grls0V9DN9FF,5,2019-01,Indoors,1,0,1,0,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,1,0,
grls0V9DN9FF,6,2020-01,Indoors,1,0,1,0,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,1,0,
grls0VMC6E66,0,2013-07,Indoors,0,1,0,0,0,1,1,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0VMC6E66,2,2015-07,Indoors,0,0,0,0,0,0,0,0,1,vinyl,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0VMC6E66,3,2016-08,Indoors,0,1,0,0,1,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0VMC6E66,4,2017-07,Indoors,0,0,0,0,0,0,0,0,1,"hardwood, linoleum",0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0VMC6E66,5,2018-08,Indoors,0,0,1,0,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,
grls0VWS5ZPP,0,2014-05,Indoors,0,1,1,0,1,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0VWS5ZPP,1,2015-08,Indoors,0,1,1,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,
grls0VWS5ZPP,2,2016-05,Indoors,0,1,1,0,1,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,,0.0,1,0,1,0,
